bin	ident	mq	FP	total	TP	FP_sum	TP_sum	total_sum	PPV	FPR	TPR	mode	breeds	prog	replication
(50,60]	novel	59.9946706152912	16	1907162	1907146	16	1907146	1907162	99.99916105711	0.000835149348192032	99.5469836754401	pe	BSW	vg	8
(40,50]	novel	46.0624181580096	4	2291	2287	20	1909433	1909453	99.9989525796131	0.00104393668524004	99.6663578353973	pe	BSW	vg	8
(30,40]	novel	35.5238334169594	1	1993	1992	21	1911425	1911446	99.998901355309	0.00109613351950204	99.7703339292472	pe	BSW	vg	8
(20,30]	novel	25.5666063893912	13	1659	1646	34	1913071	1913105	99.9982227844264	0.00177469236490807	99.8562499184424	pe	BSW	vg	8
(10,20]	novel	15.8416257883672	4	1427	1423	38	1914494	1914532	99.9980151807335	0.00198347970195608	99.9305260135973	pe	BSW	vg	8
[0,10]	novel	3.91183294663573	186	1293	1107	224	1915601	1915825	99.9883079091253	0.0116920908746885	99.9883079091253	pe	BSW	vg	8
(50,60]	ref	59.993984121548	16	8029750	8029734	16	8029734	8029750	99.9998007409944	0.000197917536421465	99.3265732124799	pe	BSW	vg	8
(40,50]	ref	46.1843652715323	10	8673	8663	26	8038397	8038423	99.9996765534732	0.000321615996684881	99.4337331886061	pe	BSW	vg	8
(30,40]	ref	35.8089578626854	15	10181	10166	41	8048563	8048604	99.9994905948907	0.000507163687080005	99.5594850433099	pe	BSW	vg	8
(20,30]	ref	24.7859954670166	23	8383	8360	64	8056923	8056987	99.9992056583931	0.000791670145685862	99.6628969560901	pe	BSW	vg	8
(10,20]	ref	16.4957102001907	26	7343	7317	90	8064240	8064330	99.9988839742421	0.00111328614237074	99.7534071194649	pe	BSW	vg	8
[0,10]	ref	2.00594608213656	6991	19845	12854	7081	8077094	8084175	99.9124091202875	0.0875908797125248	99.9124091202875	pe	BSW	vg	8
(50,60]	novel	59.9732738450616	22	1859190	1859168	22	1859168	1859190	99.9988166889882	0.00114833035376404	97.0426839612177	se	BSW	vg	8
(40,50]	novel	45.4000829187396	10	9648	9638	32	1868806	1868838	99.9982877060505	0.00167029869638406	97.5457570498349	se	BSW	vg	8
(30,40]	novel	35.7209906477312	10	11548	11538	42	1880344	1880386	99.9977664160444	0.00219226703900408	98.1480041235499	se	BSW	vg	8
(20,30]	novel	25.0381289308176	32	10176	10144	74	1890488	1890562	99.9960858199837	0.00386256573538815	98.6774888103037	se	BSW	vg	8
(10,20]	novel	16.0331474271283	92	9503	9411	166	1899899	1900065	99.9912634567765	0.00866467448749233	99.1687132175434	se	BSW	vg	8
[0,10]	novel	3.25450507614213	4168	15760	11592	4334	1911491	1915825	99.7737789203085	0.226221079691517	99.7737789203085	se	BSW	vg	8
(50,60]	ref	59.9796291431338	23	7860445	7860422	23	7860422	7860445	99.9997073957009	0.000284506458605856	97.232209842068	se	BSW	vg	8
(40,50]	ref	45.0072223306656	20	30738	30718	43	7891140	7891183	99.9994550880394	0.000531903379132688	97.6121867723052	se	BSW	vg	8
(30,40]	ref	36.0623692148816	30	36797	36767	73	7927907	7927980	99.9990792105934	0.000902998759922936	98.0669889011557	se	BSW	vg	8
(20,30]	ref	24.9438869396668	66	40757	40691	139	7968598	7968737	99.9982556834289	0.00171940859766148	98.5703303058135	se	BSW	vg	8
(10,20]	ref	15.8670219396659	165	32088	31923	304	8000521	8000825	99.9962003918346	0.00376043319200784	98.9652129005124	se	BSW	vg	8
[0,10]	ref	2.66785842831434	27087	83350	56263	27391	8056784	8084175	99.6611775474925	0.338822452507522	99.6611775474925	se	BSW	vg	8
(50,60]	novel	59.9946565057606	16	1907179	1907163	16	1907163	1907179	99.9991610645881	0.000835149348192032	99.5478710216225	pe	BSW	vg	9
(40,50]	novel	46.0884800700832	5	2283	2278	21	1909441	1909462	99.9989002137775	0.00109613351950204	99.6667754100714	pe	BSW	vg	9
(30,40]	novel	35.5042907622413	1	1981	1980	22	1911421	1911443	99.9988490370887	0.00114833035376404	99.7701251419101	pe	BSW	vg	9
(20,30]	novel	25.5635159542444	13	1661	1648	35	1913069	1913104	99.9981705124238	0.00182688919917007	99.8561455247739	pe	BSW	vg	9
(10,20]	novel	15.8448155880306	4	1437	1433	39	1914502	1914541	99.9979629582234	0.00203567653621808	99.9309435882714	pe	BSW	vg	9
[0,10]	novel	3.91199376947041	185	1284	1099	224	1915601	1915825	99.9883079091253	0.0116920908746885	99.9883079091253	pe	BSW	vg	9
(50,60]	ref	59.9939996714708	16	8029727	8029711	16	8029711	8029727	99.9998007404237	0.000197917536421465	99.3262887060213	pe	BSW	vg	9
(40,50]	ref	46.1837463976945	9	8675	8666	25	8038377	8038402	99.9996889929118	0.00030924615065854	99.4334857916856	pe	BSW	vg	9
(30,40]	ref	35.8151028847101	15	10157	10142	40	8048519	8048559	99.9995030166269	0.000494793841053663	99.5589407700848	pe	BSW	vg	9
(20,30]	ref	24.7767761831337	23	8431	8408	63	8056927	8056990	99.9992180702719	0.00077930029965952	99.6629464354742	pe	BSW	vg	9
(10,20]	ref	16.4821064090352	26	7349	7323	89	8064250	8064339	99.99889637576	0.0011009162963444	99.7535308179251	pe	BSW	vg	9
[0,10]	ref	2.00771324863884	6985	19836	12851	7074	8077101	8084175	99.9124957092097	0.0875042907903404	99.9124957092097	pe	BSW	vg	9
(50,60]	novel	59.9732738450616	22	1859190	1859168	22	1859168	1859190	99.9988166889882	0.00114833035376404	97.0426839612177	se	BSW	vg	9
(40,50]	novel	45.4000829187396	10	9648	9638	32	1868806	1868838	99.9982877060505	0.00167029869638406	97.5457570498349	se	BSW	vg	9
(30,40]	novel	35.7209906477312	10	11548	11538	42	1880344	1880386	99.9977664160444	0.00219226703900408	98.1480041235499	se	BSW	vg	9
(20,30]	novel	25.0381289308176	32	10176	10144	74	1890488	1890562	99.9960858199837	0.00386256573538815	98.6774888103037	se	BSW	vg	9
(10,20]	novel	16.0331474271283	92	9503	9411	166	1899899	1900065	99.9912634567765	0.00866467448749233	99.1687132175434	se	BSW	vg	9
[0,10]	novel	3.25450507614213	4168	15760	11592	4334	1911491	1915825	99.7737789203085	0.226221079691517	99.7737789203085	se	BSW	vg	9
(50,60]	ref	59.9796291431338	23	7860445	7860422	23	7860422	7860445	99.9997073957009	0.000284506458605856	97.232209842068	se	BSW	vg	9
(40,50]	ref	45.0072223306656	20	30738	30718	43	7891140	7891183	99.9994550880394	0.000531903379132688	97.6121867723052	se	BSW	vg	9
(30,40]	ref	36.0623692148816	30	36797	36767	73	7927907	7927980	99.9990792105934	0.000902998759922936	98.0669889011557	se	BSW	vg	9
(20,30]	ref	24.9438869396668	66	40757	40691	139	7968598	7968737	99.9982556834289	0.00171940859766148	98.5703303058135	se	BSW	vg	9
(10,20]	ref	15.8670219396659	165	32088	31923	304	8000521	8000825	99.9962003918346	0.00376043319200784	98.9652129005124	se	BSW	vg	9
[0,10]	ref	2.66785842831434	27087	83350	56263	27391	8056784	8084175	99.6611775474925	0.338822452507522	99.6611775474925	se	BSW	vg	9
(50,60]	novel	59.9749973748556	553	1866564	1866011	553	1866011	1866564	99.9703733705354	0.0288531172845303	97.3602789099887	pe	bwa	vg	10
(40,50]	novel	45.5201423160794	120	17426	17306	673	1883317	1883990	99.9642779420273	0.0351141915596545	98.2632301716995	pe	bwa	vg	10
(30,40]	novel	39.6991753586625	229	26557	26328	902	1909645	1910547	99.9527883899218	0.0470624083013497	99.6369098676618	pe	bwa	vg	10
(20,30]	novel	25.6754229741763	390	2246	1856	1292	1911501	1912793	99.9324547925468	0.0674108996955031	99.7337478164503	pe	bwa	vg	10
(10,20]	novel	15.8250517598344	247	966	719	1539	1912220	1913759	99.9195823507558	0.0802982775784669	99.7712620864821	pe	bwa	vg	10
[0,10]	novel	2.41124780316344	1559	2845	1286	3098	1913506	1916604	99.8383599324639	0.161640067536121	99.8383599324639	pe	bwa	vg	10
(50,60]	ref	59.987307132919	266	7990866	7990600	266	7990600	7990866	99.9966711993418	0.00329030985194224	98.8404131689086	pe	bwa	vg	10
(40,50]	ref	45.9415246551148	12	41898	41886	278	8032486	8032764	99.9965391738136	0.00343874488285693	99.3585256443163	pe	bwa	vg	10
(30,40]	ref	39.7904752947078	52	31896	31844	330	8064330	8064660	99.995908073	0.00408196335015391	99.7524227380202	pe	bwa	vg	10
(20,30]	ref	25.1753163396296	137	5453	5316	467	8069646	8070113	99.9942132160975	0.00577659661976326	99.8181794567154	pe	bwa	vg	10
(10,20]	ref	17.222972972973	76	1036	960	543	8070606	8071149	99.9932723333444	0.00671668514888961	99.8300542591886	pe	bwa	vg	10
[0,10]	ref	0.37056683843589	7144	13196	6052	7687	8076658	8084345	99.9049149931132	0.095085006886767	99.9049149931132	pe	bwa	vg	10
(50,60]	novel	59.963712639571	429	1802308	1801879	429	1801879	1802308	99.9761971871622	0.0223837025774651	94.0156727659213	se	bwa	vg	10
(40,50]	novel	45.4988212537025	88	16543	16455	517	1818334	1818851	99.9715754616513	0.0269752313113041	94.8742364626863	se	bwa	vg	10
(30,40]	novel	35.5597848330702	130	17103	16973	647	1835307	1835954	99.9647594656511	0.0337581714862935	95.7598275672255	se	bwa	vg	10
(20,30]	novel	26.0469084423306	452	16820	16368	1099	1851675	1852774	99.9406835372258	0.0573419327101029	96.6138519117195	se	bwa	vg	10
(10,20]	novel	17.9133788004334	982	15689	14707	2081	1866382	1868463	99.8886250356577	0.108579219262715	97.3812111513624	se	bwa	vg	10
[0,10]	novel	2.47202244855539	22775	48110	25335	24856	1891717	1916573	98.703101838542	1.29689816145798	98.703101838542	se	bwa	vg	10
(50,60]	ref	59.9715971910779	249	7806411	7806162	249	7806162	7806411	99.9968103139842	0.00308000936619716	96.5584420644672	se	bwa	vg	10
(40,50]	ref	45.0673276587784	24	53455	53431	273	7859593	7859866	99.9965266583425	0.00337687773884267	97.2193576485848	se	bwa	vg	10
(30,40]	ref	34.7294712418177	21	53011	52990	294	7912583	7912877	99.996284537217	0.00363663756490749	97.874818276355	se	bwa	vg	10
(20,30]	ref	24.8800176267927	80	49924	49844	374	7962427	7962801	99.9953031602824	0.00462619880705918	98.4913644082776	se	bwa	vg	10
(10,20]	ref	18.253584757415	103	30546	30443	477	7992870	7993347	99.9940325373088	0.00590025890632949	98.8679295694629	se	bwa	vg	10
[0,10]	ref	2.82363472606652	27058	91044	63986	27535	8056856	8084391	99.6594053899669	0.340594610033087	99.6594053899669	se	bwa	vg	10
(50,60]	novel	59.9749973748556	553	1866564	1866011	553	1866011	1866564	99.9703733705354	0.0288531172845303	97.3602789099887	pe	bwa	vg	1
(40,50]	novel	45.5201423160794	120	17426	17306	673	1883317	1883990	99.9642779420273	0.0351141915596545	98.2632301716995	pe	bwa	vg	1
(30,40]	novel	39.6991753586625	229	26557	26328	902	1909645	1910547	99.9527883899218	0.0470624083013497	99.6369098676618	pe	bwa	vg	1
(20,30]	novel	25.6754229741763	390	2246	1856	1292	1911501	1912793	99.9324547925468	0.0674108996955031	99.7337478164503	pe	bwa	vg	1
(10,20]	novel	15.8250517598344	247	966	719	1539	1912220	1913759	99.9195823507558	0.0802982775784669	99.7712620864821	pe	bwa	vg	1
[0,10]	novel	2.41124780316344	1559	2845	1286	3098	1913506	1916604	99.8383599324639	0.161640067536121	99.8383599324639	pe	bwa	vg	1
(50,60]	ref	59.987307132919	266	7990866	7990600	266	7990600	7990866	99.9966711993418	0.00329030985194224	98.8404131689086	pe	bwa	vg	1
(40,50]	ref	45.9415246551148	12	41898	41886	278	8032486	8032764	99.9965391738136	0.00343874488285693	99.3585256443163	pe	bwa	vg	1
(30,40]	ref	39.7904752947078	52	31896	31844	330	8064330	8064660	99.995908073	0.00408196335015391	99.7524227380202	pe	bwa	vg	1
(20,30]	ref	25.1753163396296	137	5453	5316	467	8069646	8070113	99.9942132160975	0.00577659661976326	99.8181794567154	pe	bwa	vg	1
(10,20]	ref	17.222972972973	76	1036	960	543	8070606	8071149	99.9932723333444	0.00671668514888961	99.8300542591886	pe	bwa	vg	1
[0,10]	ref	0.37056683843589	7144	13196	6052	7687	8076658	8084345	99.9049149931132	0.095085006886767	99.9049149931132	pe	bwa	vg	1
(50,60]	novel	59.963712639571	429	1802308	1801879	429	1801879	1802308	99.9761971871622	0.0223837025774651	94.0156727659213	se	bwa	vg	1
(40,50]	novel	45.4988212537025	88	16543	16455	517	1818334	1818851	99.9715754616513	0.0269752313113041	94.8742364626863	se	bwa	vg	1
(30,40]	novel	35.5597848330702	130	17103	16973	647	1835307	1835954	99.9647594656511	0.0337581714862935	95.7598275672255	se	bwa	vg	1
(20,30]	novel	26.0469084423306	452	16820	16368	1099	1851675	1852774	99.9406835372258	0.0573419327101029	96.6138519117195	se	bwa	vg	1
(10,20]	novel	17.9133788004334	982	15689	14707	2081	1866382	1868463	99.8886250356577	0.108579219262715	97.3812111513624	se	bwa	vg	1
[0,10]	novel	2.47202244855539	22775	48110	25335	24856	1891717	1916573	98.703101838542	1.29689816145798	98.703101838542	se	bwa	vg	1
(50,60]	ref	59.9715971910779	249	7806411	7806162	249	7806162	7806411	99.9968103139842	0.00308000936619716	96.5584420644672	se	bwa	vg	1
(40,50]	ref	45.0673276587784	24	53455	53431	273	7859593	7859866	99.9965266583425	0.00337687773884267	97.2193576485848	se	bwa	vg	1
(30,40]	ref	34.7294712418177	21	53011	52990	294	7912583	7912877	99.996284537217	0.00363663756490749	97.874818276355	se	bwa	vg	1
(20,30]	ref	24.8800176267927	80	49924	49844	374	7962427	7962801	99.9953031602824	0.00462619880705918	98.4913644082776	se	bwa	vg	1
(10,20]	ref	18.253584757415	103	30546	30443	477	7992870	7993347	99.9940325373088	0.00590025890632949	98.8679295694629	se	bwa	vg	1
[0,10]	ref	2.82363472606652	27058	91044	63986	27535	8056856	8084391	99.6594053899669	0.340594610033087	99.6594053899669	se	bwa	vg	1
(50,60]	novel	59.9749973748556	553	1866564	1866011	553	1866011	1866564	99.9703733705354	0.0288531172845303	97.3602789099887	pe	bwa	vg	2
(40,50]	novel	45.5201423160794	120	17426	17306	673	1883317	1883990	99.9642779420273	0.0351141915596545	98.2632301716995	pe	bwa	vg	2
(30,40]	novel	39.6991753586625	229	26557	26328	902	1909645	1910547	99.9527883899218	0.0470624083013497	99.6369098676618	pe	bwa	vg	2
(20,30]	novel	25.6754229741763	390	2246	1856	1292	1911501	1912793	99.9324547925468	0.0674108996955031	99.7337478164503	pe	bwa	vg	2
(10,20]	novel	15.8250517598344	247	966	719	1539	1912220	1913759	99.9195823507558	0.0802982775784669	99.7712620864821	pe	bwa	vg	2
[0,10]	novel	2.41124780316344	1559	2845	1286	3098	1913506	1916604	99.8383599324639	0.161640067536121	99.8383599324639	pe	bwa	vg	2
(50,60]	ref	59.987307132919	266	7990866	7990600	266	7990600	7990866	99.9966711993418	0.00329030985194224	98.8404131689086	pe	bwa	vg	2
(40,50]	ref	45.9415246551148	12	41898	41886	278	8032486	8032764	99.9965391738136	0.00343874488285693	99.3585256443163	pe	bwa	vg	2
(30,40]	ref	39.7904752947078	52	31896	31844	330	8064330	8064660	99.995908073	0.00408196335015391	99.7524227380202	pe	bwa	vg	2
(20,30]	ref	25.1753163396296	137	5453	5316	467	8069646	8070113	99.9942132160975	0.00577659661976326	99.8181794567154	pe	bwa	vg	2
(10,20]	ref	17.222972972973	76	1036	960	543	8070606	8071149	99.9932723333444	0.00671668514888961	99.8300542591886	pe	bwa	vg	2
[0,10]	ref	0.37056683843589	7144	13196	6052	7687	8076658	8084345	99.9049149931132	0.095085006886767	99.9049149931132	pe	bwa	vg	2
(50,60]	novel	59.963712639571	429	1802308	1801879	429	1801879	1802308	99.9761971871622	0.0223837025774651	94.0156727659213	se	bwa	vg	2
(40,50]	novel	45.4988212537025	88	16543	16455	517	1818334	1818851	99.9715754616513	0.0269752313113041	94.8742364626863	se	bwa	vg	2
(30,40]	novel	35.5597848330702	130	17103	16973	647	1835307	1835954	99.9647594656511	0.0337581714862935	95.7598275672255	se	bwa	vg	2
(20,30]	novel	26.0469084423306	452	16820	16368	1099	1851675	1852774	99.9406835372258	0.0573419327101029	96.6138519117195	se	bwa	vg	2
(10,20]	novel	17.9133788004334	982	15689	14707	2081	1866382	1868463	99.8886250356577	0.108579219262715	97.3812111513624	se	bwa	vg	2
[0,10]	novel	2.47202244855539	22775	48110	25335	24856	1891717	1916573	98.703101838542	1.29689816145798	98.703101838542	se	bwa	vg	2
(50,60]	ref	59.9715971910779	249	7806411	7806162	249	7806162	7806411	99.9968103139842	0.00308000936619716	96.5584420644672	se	bwa	vg	2
(40,50]	ref	45.0673276587784	24	53455	53431	273	7859593	7859866	99.9965266583425	0.00337687773884267	97.2193576485848	se	bwa	vg	2
(30,40]	ref	34.7294712418177	21	53011	52990	294	7912583	7912877	99.996284537217	0.00363663756490749	97.874818276355	se	bwa	vg	2
(20,30]	ref	24.8800176267927	80	49924	49844	374	7962427	7962801	99.9953031602824	0.00462619880705918	98.4913644082776	se	bwa	vg	2
(10,20]	ref	18.253584757415	103	30546	30443	477	7992870	7993347	99.9940325373088	0.00590025890632949	98.8679295694629	se	bwa	vg	2
[0,10]	ref	2.82363472606652	27058	91044	63986	27535	8056856	8084391	99.6594053899669	0.340594610033087	99.6594053899669	se	bwa	vg	2
(50,60]	novel	59.9749973748556	553	1866564	1866011	553	1866011	1866564	99.9703733705354	0.0288531172845303	97.3602789099887	pe	bwa	vg	3
(40,50]	novel	45.5201423160794	120	17426	17306	673	1883317	1883990	99.9642779420273	0.0351141915596545	98.2632301716995	pe	bwa	vg	3
(30,40]	novel	39.6991753586625	229	26557	26328	902	1909645	1910547	99.9527883899218	0.0470624083013497	99.6369098676618	pe	bwa	vg	3
(20,30]	novel	25.6754229741763	390	2246	1856	1292	1911501	1912793	99.9324547925468	0.0674108996955031	99.7337478164503	pe	bwa	vg	3
(10,20]	novel	15.8250517598344	247	966	719	1539	1912220	1913759	99.9195823507558	0.0802982775784669	99.7712620864821	pe	bwa	vg	3
[0,10]	novel	2.41124780316344	1559	2845	1286	3098	1913506	1916604	99.8383599324639	0.161640067536121	99.8383599324639	pe	bwa	vg	3
(50,60]	ref	59.987307132919	266	7990866	7990600	266	7990600	7990866	99.9966711993418	0.00329030985194224	98.8404131689086	pe	bwa	vg	3
(40,50]	ref	45.9415246551148	12	41898	41886	278	8032486	8032764	99.9965391738136	0.00343874488285693	99.3585256443163	pe	bwa	vg	3
(30,40]	ref	39.7904752947078	52	31896	31844	330	8064330	8064660	99.995908073	0.00408196335015391	99.7524227380202	pe	bwa	vg	3
(20,30]	ref	25.1753163396296	137	5453	5316	467	8069646	8070113	99.9942132160975	0.00577659661976326	99.8181794567154	pe	bwa	vg	3
(10,20]	ref	17.222972972973	76	1036	960	543	8070606	8071149	99.9932723333444	0.00671668514888961	99.8300542591886	pe	bwa	vg	3
[0,10]	ref	0.37056683843589	7144	13196	6052	7687	8076658	8084345	99.9049149931132	0.095085006886767	99.9049149931132	pe	bwa	vg	3
(50,60]	novel	59.963712639571	429	1802308	1801879	429	1801879	1802308	99.9761971871622	0.0223837025774651	94.0156727659213	se	bwa	vg	3
(40,50]	novel	45.4988212537025	88	16543	16455	517	1818334	1818851	99.9715754616513	0.0269752313113041	94.8742364626863	se	bwa	vg	3
(30,40]	novel	35.5597848330702	130	17103	16973	647	1835307	1835954	99.9647594656511	0.0337581714862935	95.7598275672255	se	bwa	vg	3
(20,30]	novel	26.0469084423306	452	16820	16368	1099	1851675	1852774	99.9406835372258	0.0573419327101029	96.6138519117195	se	bwa	vg	3
(10,20]	novel	17.9133788004334	982	15689	14707	2081	1866382	1868463	99.8886250356577	0.108579219262715	97.3812111513624	se	bwa	vg	3
[0,10]	novel	2.47202244855539	22775	48110	25335	24856	1891717	1916573	98.703101838542	1.29689816145798	98.703101838542	se	bwa	vg	3
(50,60]	ref	59.9715971910779	249	7806411	7806162	249	7806162	7806411	99.9968103139842	0.00308000936619716	96.5584420644672	se	bwa	vg	3
(40,50]	ref	45.0673276587784	24	53455	53431	273	7859593	7859866	99.9965266583425	0.00337687773884267	97.2193576485848	se	bwa	vg	3
(30,40]	ref	34.7294712418177	21	53011	52990	294	7912583	7912877	99.996284537217	0.00363663756490749	97.874818276355	se	bwa	vg	3
(20,30]	ref	24.8800176267927	80	49924	49844	374	7962427	7962801	99.9953031602824	0.00462619880705918	98.4913644082776	se	bwa	vg	3
(10,20]	ref	18.253584757415	103	30546	30443	477	7992870	7993347	99.9940325373088	0.00590025890632949	98.8679295694629	se	bwa	vg	3
[0,10]	ref	2.82363472606652	27058	91044	63986	27535	8056856	8084391	99.6594053899669	0.340594610033087	99.6594053899669	se	bwa	vg	3
(50,60]	novel	59.9749973748556	553	1866564	1866011	553	1866011	1866564	99.9703733705354	0.0288531172845303	97.3602789099887	pe	bwa	vg	4
(40,50]	novel	45.5201423160794	120	17426	17306	673	1883317	1883990	99.9642779420273	0.0351141915596545	98.2632301716995	pe	bwa	vg	4
(30,40]	novel	39.6991753586625	229	26557	26328	902	1909645	1910547	99.9527883899218	0.0470624083013497	99.6369098676618	pe	bwa	vg	4
(20,30]	novel	25.6754229741763	390	2246	1856	1292	1911501	1912793	99.9324547925468	0.0674108996955031	99.7337478164503	pe	bwa	vg	4
(10,20]	novel	15.8250517598344	247	966	719	1539	1912220	1913759	99.9195823507558	0.0802982775784669	99.7712620864821	pe	bwa	vg	4
[0,10]	novel	2.41124780316344	1559	2845	1286	3098	1913506	1916604	99.8383599324639	0.161640067536121	99.8383599324639	pe	bwa	vg	4
(50,60]	ref	59.987307132919	266	7990866	7990600	266	7990600	7990866	99.9966711993418	0.00329030985194224	98.8404131689086	pe	bwa	vg	4
(40,50]	ref	45.9415246551148	12	41898	41886	278	8032486	8032764	99.9965391738136	0.00343874488285693	99.3585256443163	pe	bwa	vg	4
